"","region","haulid","year","lat","lon","stratum","stratumarea","depth","spp","wtcpue"
"483","Gulf of St. Lawrence North","15-129-2018-08-24 -13:00:00",2018,49.678666667,-60.13983333,"49--61-100",4750.14576511558,76,"Sabinea septemcarinata",0.0104
"484","Gulf of St. Lawrence North","15-129-2018-08-24 -13:00:00",2018,49.678666667,-60.13983333,"49--61-100",4750.14576511558,76,"Sebastes sp.",2.05
"485","Gulf of St. Lawrence North","15-129-2018-08-24 -13:00:00",2018,49.678666667,-60.13983333,"49--61-100",4750.14576511558,76,"Spirontocaris phippsii",4e-04
"486","Gulf of St. Lawrence North","15-129-2018-08-24 -13:00:00",2018,49.678666667,-60.13983333,"49--61-100",4750.14576511558,76,"Triglops murrayi",0.0807
"487","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Argis dentata",0.026
"488","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Aspidophoroides monopterygius",0.0055
"489","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Boreogadus saida",0.0971
"490","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Clupea harengus",0.1553
"491","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Eualus fabricii",7e-04
"492","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Eualus gaimardii gaimardii",8e-04
"493","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Eualus macilentus",0.0013
"494","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Eumicrotremus terraenovae",0.1782
"495","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Gadus morhua",14.99
"496","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Gymnocanthus tricuspis",0.0133
"497","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Hippoglossoides platessoides",16.65
"498","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Leptoclinus maculatus",0.0065
"499","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Mallotus villosus",0.3952
"500","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Myoxocephalus scorpius",1.29
"501","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Pandalus borealis",0.0057
"502","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Pandalus montagui",0.0473
"503","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Sabinea septemcarinata",0.0137
"504","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Spirontocaris spinus",0.0025
"505","Gulf of St. Lawrence North","15-130-2018-08-24 -15:27:00",2018,49.861,-60.06166667,"49--61-100",4750.14576511558,78,"Triglops murrayi",0.0873
"506","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Ammodytes sp.",0.001
"507","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Anarhichas lupus",2.5349
"508","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Argis dentata",0.0658
"509","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Artediellus uncinatus",0.0168
"510","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Aspidophoroides monopterygius",0.0265
"511","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Cyclopterus lumpus",0.047
"512","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Eualus fabricii",0.055
"513","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Eumesogrammus praecisus",0.534
"514","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Gadus morhua",9.39
"515","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Gasterosteus aculeatus aculeatus",0.0028
"516","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Gymnocanthus tricuspis",0.575
"517","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Hippoglossoides platessoides",3.206
"518","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Lebbeus polaris",0.0031
"519","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Leptoclinus maculatus",0.012
"520","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Limanda ferruginea",0.084
"521","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Mallotus villosus",0.0258
"522","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Myoxocephalus scorpius",3.63
"523","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Pandalus montagui",0.428
"524","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Sabinea septemcarinata",0.0274
"525","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Sclerocrangon boreas",1.4039
"526","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Sebastes sp.",0.115
"527","Gulf of St. Lawrence North","15-131-2018-08-24 -22:13:00",2018,50.072,-61.08666667,"50--62-0",175.81952192997,49,"Triglops murrayi",0.794
"528","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Amblyraja radiata",0.571
"529","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Anarhichas lupus",1.77
"530","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Artediellus atlanticus",0.0422
"531","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Careproctus reinhardti",0.0241
"532","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Clupea harengus",0.4315
"533","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Enchelyopus cimbrius",0.1794
"534","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Eualus fabricii",7e-04
"535","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Gadus morhua",7.29
"536","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Glyptocephalus cynoglossus",1.44
"537","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Gymnocanthus tricuspis",0.349
"538","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Hippoglossoides platessoides",6.32
"539","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Leptoclinus maculatus",0.0424
"540","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Lycodes vahlii",0.0405
"541","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Malacoraja senta",0.1119
"542","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Mallotus villosus",2.137
"543","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Merluccius bilinearis",0.0841
"544","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Pandalus borealis",1.6088
"545","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Pandalus montagui",0.1279
"546","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Pontophilus norvegicus",0.0025
"547","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Reinhardtius hippoglossoides",1.67
"548","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Sabinea septemcarinata",0.0044
"549","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Sebastes sp.",87.03
"550","Gulf of St. Lawrence North","15-132-2018-08-25 -01:26:00",2018,49.829333333,-61.02116667,"49--62-200",3889.99719795161,185,"Spirontocaris liljeborgii",0.0046
"551","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Amblyraja radiata",8.16
"552","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Arctozenus risso",0.0747
"553","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Artediellus atlanticus",0.0059
"554","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Clupea harengus",0.189
"555","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Cyclopterus lumpus",0.1005
"556","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Enchelyopus cimbrius",0.1335
"557","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Gadus morhua",9e-04
"558","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Glyptocephalus cynoglossus",0.9235
"559","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Gymnocanthus tricuspis",0.1178
"560","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Hippoglossoides platessoides",1.34
"561","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Hippoglossus hippoglossus",23.7
"562","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Malacoraja senta",1.84
"563","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Mallotus villosus",0.0101
"564","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Myxine glutinosa",0.73
"565","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Nezumia bairdii",0.332
"566","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Pandalus borealis",7.0772
"567","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Pontophilus norvegicus",0.2021
"568","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Reinhardtius hippoglossoides",8.9765
"569","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Sebastes sp.",558.386
"570","Gulf of St. Lawrence North","15-133-2018-08-25 -05:30:00",2018,49.557,-60.99616667,"49--61-300",3594.59585363422,281,"Urophycis tenuis",7.08
"571","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Arctozenus risso",0.016
"572","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Clupea harengus",0.3555
"573","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Enchelyopus cimbrius",0.507
"574","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Glyptocephalus cynoglossus",1.168
"575","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Gymnocanthus tricuspis",0.0474
"576","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Mallotus villosus",0.0087
"577","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Myxine glutinosa",0.1215
"578","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Nezumia bairdii",0.1105
"579","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Pandalus borealis",108.4008
"580","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Pasiphaea multidentata",0.0844
"581","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Reinhardtius hippoglossoides",12.592
"582","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Sebastes sp.",571.9747
"583","Gulf of St. Lawrence North","15-134-2018-08-25 -07:51:00",2018,49.698333333,-61.23616667,"49--62-300",3481.25727454497,280,"Urophycis tenuis",0.98
"584","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Amblyraja radiata",6.62
"585","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Aspidophoroides monopterygius",0.0062
"586","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Boreogadus saida",0.2118
"587","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Clupea harengus",1.118
"588","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Eualus macilentus",0.0141
"589","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Gadus morhua",31.5
"590","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Glyptocephalus cynoglossus",1.112
"591","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Hippoglossoides platessoides",26.95
"592","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Hippoglossus hippoglossus",0.78
"593","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Leptagonus decagonus",3e-04
"594","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Leptoclinus maculatus",0.314
"595","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Lumpenus lampretaeformis",0.1203
"596","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Mallotus villosus",0.632
"597","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Pandalus borealis",5.1365
"598","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Pandalus montagui",0.3778
"599","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Reinhardtius hippoglossoides",14.94
"600","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Sebastes sp.",146.076
"601","Gulf of St. Lawrence North","15-135-2018-08-25 -12:54:00",2018,49.842666667,-61.54966667,"49--62-200",3889.99719795161,161,"Triglops murrayi",0.0198
"602","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Amblyraja radiata",0.418
"603","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Anarhichas minor",0.0061
"604","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Aspidophoroides monopterygius",0.0191
"605","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Boreogadus saida",0.0445
"606","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Clupea harengus",0.364
"607","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Cyclopterus lumpus",2.64
"608","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Eualus macilentus",0.0902
"609","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Gadus morhua",6.32
"610","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Glyptocephalus cynoglossus",0.2507
"611","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Hippoglossoides platessoides",49.87
"612","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Leptagonus decagonus",0.306
"613","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Leptoclinus maculatus",0.358
"614","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Lumpenus lampretaeformis",0.228
"615","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Lycodes vahlii",0.232
"616","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Mallotus villosus",0.1971
"617","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Myoxocephalus scorpius",0.8
"618","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Pandalus borealis",21.5783
"619","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Reinhardtius hippoglossoides",12.05
"620","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Sebastes sp.",0.844
"621","Gulf of St. Lawrence North","15-136-2018-08-25 -17:53:00",2018,50.015166667,-62.20983333,"50--63-100",1368.89752674478,147,"Triglops murrayi",0.0151
"622","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Amblyraja radiata",0.156
"623","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Anarhichas lupus",0.442
"624","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Argis dentata",0.153
"625","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Artediellus uncinatus",0.0235
"626","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Aspidophoroides monopterygius",0.0399
"627","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Boreogadus saida",0.0911
"628","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Cyclopterus lumpus",0.0288
"629","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Eualus fabricii",0.1
"630","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Eualus gaimardii gaimardii",0.0013
"631","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Eualus macilentus",0.004
"632","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Eumesogrammus praecisus",1
"633","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Eumicrotremus terraenovae",1.684
"634","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Gadus morhua",6.41
"635","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Gadus ogac",0.44
"636","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Gymnelus viridis",0.0144
"637","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Gymnocanthus tricuspis",0.2067
"638","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Hippoglossoides platessoides",2.44
"639","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Icelus spatula",0.0077
"640","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Lebbeus groenlandicus",0.0059
"641","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Lebbeus polaris",0.0235
"642","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Leptagonus decagonus",0.06
"643","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Leptoclinus maculatus",0.0598
"644","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Liparis bathyarcticus",0.0347
"645","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Myoxocephalus scorpius",0.75
"646","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Pandalus borealis",0.0293
"647","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Pandalus montagui",1.4135
"648","Gulf of St. Lawrence North","15-137-2018-08-25 -21:03:00",2018,50.094166667,-62.56883333,"50--63-100",1368.89752674478,58,"Reinhardtius hippoglossoides",0.324
