
LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL                                                                                                                                                                                                                                                                                                                                                                             
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.147,-9999,,Beringius beringii,71772,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,1.2457,-9999,Pribilof whelk,Neptunea pribiloffensis,71820,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.2158,-9999,lyre whelk,Neptunea lyrata,71870,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.0588,-9999,helmet whelk,Clinopegma magnum,71886,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.0294,-9999,,Plicifusus kroyeri,71891,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.2649,-9999,keeled Aforia,Aforia circinata,72063,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.1373,-9999,Oregon triton,Fusitriton oregonensis,72500,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.8338,-9999,angular whelk,Buccinum angulosum,72743,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,1.4516,-9999,sinuous whelk,Buccinum plectrum,72751,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.6865,-9999,ladder whelk,Buccinum scalariforme,72752,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.2452,4.5409,thorny sculpin,Icelus spiniger,21438,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,20.4992,5.6221,Pacific cod,Gadus macrocephalus,21720,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,13.0941,115.4691,shortfin eelpout,Lycodes brevipes,24191,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.304,-9999,sea anemone unid.,Actiniaria,43000,137,1.7,9,37,198301,170
59.34167,-175.75167,N-29,61,1983,07/30/1983 18:00,.5689,-9999,hermit crab unid.,Paguridae,69010,137,1.7,9,37,198301,170
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,26.8268,101.2884,walleye pollock,Gadus chalcogrammus,21740,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0633,-9999,sea anemone unid.,Actiniaria,43000,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.6655,-9999,sea mouse unid.,Aphroditidae,50160,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0317,-9999,crangonid shrimp unid.,Crangonidae,66500,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0212,-9999,thin-ribbed whelk,Colus herendeenii,71721,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.3698,.2328,Greenland turbot,Reinhardtius hippoglossoides,10115,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0845,-9999,Alaskan pink shrimp,Pandalus eous,66031,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.7393,11.8752,shortfin eelpout,Lycodes brevipes,24191,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0212,-9999,snow crab,Chionoecetes opilio,68580,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,1.3519,-9999,hermit crab unid.,Paguridae,69010,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0105,-9999,snail  egg,gastropod egg,71001,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.1162,-9999,tulip whelk,Volutopsius middendorffi,71764,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.1479,-9999,,Beringius beringii,71772,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.75,-9999,Pribilof whelk,Neptunea pribiloffensis,71820,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.4964,-9999,lyre whelk,Neptunea lyrata,71870,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0105,-9999,helmet whelk,Clinopegma magnum,71886,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0212,-9999,,Plicifusus sp.,71890,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0212,-9999,,Argis sp.,66570,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0317,-9999,keeled Aforia,Aforia circinata,72063,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.1267,-9999,Oregon triton,Fusitriton oregonensis,72500,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.2429,-9999,angular whelk,Buccinum angulosum,72743,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.3698,-9999,sinuous whelk,Buccinum plectrum,72751,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.4752,-9999,ladder whelk,Buccinum scalariforme,72752,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.1374,-9999,eastern Pacific bobtail,Rossia pacifica,79020,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.4752,-9999,sea star unid.,Asteroidea,80000,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,1.0562,-9999,,Ctenodiscus sp.,81779,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,5.8091,-9999,basketstar,Gorgonocephalus eucnemis,83020,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0212,-9999,graceful decorator crab,Oregonia gracilis,68510,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0317,-9999,Tanner crab,Chionoecetes bairdi,68560,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.074,.2328,Alaska skate,Bathyraja parmifera,471,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.5281,.6985,Kamchatka flounder,Atheresthes evermanni,10112,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.2429,2.3285,flathead sole,Hippoglossoides elassodon,10130,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0105,.2328,sawback poacher,Leptagonus frenatus,20006,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0105,.2328,searcher,Bathymaster signatus,20720,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.0212,.2328,spectacled sculpin,Triglops scepticus,21354,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,.19,3.7255,thorny sculpin,Icelus spiniger,21438,137,1.9,8.9,37,198301,171
59.01933,-175.73667,M-29,61,1983,07/30/1983 21:00,6.0731,1.6299,Pacific cod,Gadus macrocephalus,21720,137,1.9,8.9,37,198301,171
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,40.5182,336.7407,walleye pollock,Gadus chalcogrammus,21740,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.5031,-9999,basketstar,Gorgonocephalus eucnemis,83020,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,2.4635,4.8535,arrowtooth flounder,Atheresthes stomias,10110,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,3.1975,7.6269,Kamchatka flounder,Atheresthes evermanni,10112,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.4193,.2311,Pacific halibut,Hippoglossus stenolepis,10120,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,4.6127,47.1483,flathead sole,Hippoglossoides elassodon,10130,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,1.1533,7.3958,rex sole,Glyptocephalus zachirus,10200,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.8387,.2311,Pacific cod,Gadus macrocephalus,21720,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.0839,.9245,wattled eelpout,Lycodes palearis,24185,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.2096,1.6178,shortfin eelpout,Lycodes brevipes,24191,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.021,-9999,sea mouse unid.,Aphroditidae,50160,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,7.3907,-9999,Tanner crab,Chionoecetes bairdi,68560,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,1.0484,-9999,hybrid Tanner crab,Chionoecetes hybrid,68590,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,1.237,-9999,hermit crab unid.,Paguridae,69010,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.0104,-9999,thin-ribbed whelk,Colus herendeenii,71721,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.6081,-9999,Pribilof whelk,Neptunea pribiloffensis,71820,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.1364,-9999,lyre whelk,Neptunea lyrata,71870,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.0104,-9999,eastern Pacific bobtail,Rossia pacifica,79020,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.4193,-9999,sea star unid.,Asteroidea,80000,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.1257,-9999,ladder whelk,Buccinum scalariforme,72752,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.0525,.9245,thorny sculpin,Icelus spiniger,21438,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,4.2038,.9245,Alaska skate,Bathyraja parmifera,471,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,2.2014,-9999,snow crab,Chionoecetes opilio,68580,137,3.2,9,37,198301,172
58.69667,-175.54017,L-29,61,1983,07/31/1983 07:00,.0314,-9999,,Plicifusus sp.,71890,137,3.2,9,37,198301,172
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,.4865,-9999,blue king crab,Paralithodes platypus,69323,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,30.456,-9999,snow crab,Chionoecetes opilio,68580,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,3.3667,-9999,jellyfish unid.,Scyphozoa,40500,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,1.1676,1.9307,wattled eelpout,Lycodes palearis,24185,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,2.199,2.5742,marbled eelpout,Lycodes raridens,24184,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,.0292,1.2871,capelin,Mallotus villosus,23041,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,.292,-9999,,Leptasterias polaris,80590,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,12.8928,3.8613,Pacific cod,Gadus macrocephalus,21720,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,1.0218,.6436,,Myoxocephalus sp.,21375,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,.7881,1.9307,yellowfin sole,Limanda aspera,10210,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,5.3323,14.8018,Bering flounder,Hippoglossoides robustus,10140,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,.0292,.6436,Greenland turbot,Reinhardtius hippoglossoides,10115,90,1.1,9.4,1,198303,164
60.6555,-174.12417,R-26,41,1983,07/29/1983 14:00,493.5449,1353.6106,walleye pollock,Gadus chalcogrammus,21740,90,1.1,9.4,1,198303,164
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,8.9873,35.7926,Bering flounder,Hippoglossoides robustus,10140,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,7.8761,1.4914,skate unid.,Rajidae,400,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0967,.2131,wattled eelpout,Lycodes palearis,24185,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,8.1177,7.6698,marbled eelpout,Lycodes raridens,24184,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0096,.2131,daubed shanny,Leptoclinus maculatus,23805,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0194,.6392,capelin,Mallotus villosus,23041,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.1159,.2131,peachskin snailfish,Careproctus scottae,22232,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,48.4159,82.2377,walleye pollock,Gadus chalcogrammus,21740,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,1.4496,.8522,great sculpin,Myoxocephalus polyacanthocephalus,21370,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.3865,.2131,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.2512,.6392,butterfly sculpin,Hemilepidotus papilio,21348,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.261,.6392,yellow Irish lord,Hemilepidotus jordani,21347,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.1547,.8522,Pacific herring,Clupea pallasii,21110,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.2222,.2131,Alaska plaice,Pleuronectes quadrituberculatus,10285,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0967,.8522,butter sole,Isopsetta isolepis,10270,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0194,-9999,ladder whelk,Buccinum scalariforme,72752,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0096,-9999,,Buccinum sp.,72740,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0194,-9999,pale moonsnail,Lunatia pallida,71580,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.5799,-9999,blue king crab,Paralithodes platypus,69323,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,34.4033,-9999,snow crab,Chionoecetes opilio,68580,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.0096,-9999,,Argis sp.,66570,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.918,1.7044,rock sole unid.,Lepidopsetta sp.,10260,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.5605,-9999,jellyfish unid.,Scyphozoa,40500,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.6764,6.1785,Greenland turbot,Reinhardtius hippoglossoides,10115,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,1.0631,2.5566,yellowfin sole,Limanda aspera,10210,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,44.8402,19.1746,Pacific cod,Gadus macrocephalus,21720,86,.5,10.5,1,198303,165
60.98267,-174.188,S-26,41,1983,07/29/1983 17:00,.4348,-9999,,Leptasterias sp.,80595,86,.5,10.5,1,198303,165
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0771,.2124,,Bathyraja sp.,405,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,Arctic surfclam,Mactromeris polynyma,75111,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.6262,2.3365,flathead sole,Hippoglossoides elassodon,10130,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,9.4419,39.2952,Bering flounder,Hippoglossoides robustus,10140,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0193,1.4868,sawback poacher,Leptagonus frenatus,20006,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0384,.6372,butterfly sculpin,Hemilepidotus papilio,21348,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.2891,.2124,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.4817,.4248,great sculpin,Myoxocephalus polyacanthocephalus,21370,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.1444,3.8233,,Icelus sp.,21446,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,137.2929,321.3708,walleye pollock,Gadus chalcogrammus,21740,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0384,.8496,snailfish unid.,Liparidae,22200,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.2504,.4248,peachskin snailfish,Careproctus scottae,22232,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,.2124,daubed shanny,Leptoclinus maculatus,23805,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,1.3488,6.5846,wattled eelpout,Lycodes palearis,24185,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.1155,-9999,sea anemone unid.,Actiniaria,43000,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0193,-9999,circumboreal toad crab,Hyas coarctatus,68577,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,,Neptunea borealis,71835,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0193,-9999,fragile whelk,Volutopsius fragilis,71756,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.6262,-9999,octopus unid.,Octopodidae,78010,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.7033,-9999,,Leptasterias sp.,80595,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0964,-9999,obscure sea star,Pteraster obscurus,81355,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.3373,-9999,common mud star,Ctenodiscus crispatus,81780,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0289,-9999,sea urchin unid.,Echinacea,82500,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,1.5414,-9999,basketstar,Gorgonocephalus eucnemis,83020,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.6262,-9999,Alaskan pink shrimp,Pandalus eous,66031,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,14.9337,-9999,snow crab,Chionoecetes opilio,68580,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.3853,-9999,blue king crab,Paralithodes platypus,69323,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.1927,-9999,nudibranch unid.,Nudibranchia,71010,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,snail unid.,Gastropoda,71500,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,,Natica clausa,71530,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,,Colus hypolispus,71722,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.3853,-9999,tulip whelk,Volutopsius middendorffi,71764,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.4142,-9999,,Beringius beringii,71772,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,1.7245,-9999,Pribilof whelk,Neptunea pribiloffensis,71820,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.1349,-9999,helmet whelk,Clinopegma magnum,71886,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,,Plicifusus kroyeri,71891,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,keeled Aforia,Aforia circinata,72063,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,,Nodulotrophon coronatus,72403,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.5782,-9999,angular whelk,Buccinum angulosum,72743,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.4817,-9999,ladder whelk,Buccinum scalariforme,72752,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0096,-9999,Iceland scallop,Chlamys behringiana,74105,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,8.0931,22.7275,Greenland turbot,Reinhardtius hippoglossoides,10115,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,11.3688,4.8853,Pacific cod,Gadus macrocephalus,21720,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,.0675,.2124,rock sole unid.,Lepidopsetta sp.,10260,112,1.2,8.4,1,198303,166
60.67167,-175.42367,R-28,61,1983,07/30/1983 07:00,1.1561,12.3196,shortfin eelpout,Lycodes brevipes,24191,112,1.2,8.4,1,198303,166
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,3.3903,-9999,basketstar,Gorgonocephalus eucnemis,83020,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.3003,-9999,sinuous whelk,Buccinum plectrum,72751,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.8717,8.3285,flathead sole,Hippoglossoides elassodon,10130,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.0194,-9999,,Plicifusus kroyeri,71891,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.0775,.2136,rock sole unid.,Lepidopsetta sp.,10260,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.2227,.2136,Alaska plaice,Pleuronectes quadrituberculatus,10285,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.0096,.6407,sawback poacher,Leptagonus frenatus,20006,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.2712,.4271,yellow Irish lord,Hemilepidotus jordani,21347,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.1841,4.0575,,Icelus sp.,21446,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,17.0482,8.9691,Pacific cod,Gadus macrocephalus,21720,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,93.591,417.0649,walleye pollock,Gadus chalcogrammus,21740,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.097,1.0678,snailfish unid.,Liparidae,22200,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.0096,.2136,daubed shanny,Leptoclinus maculatus,23805,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.775,6.6201,wattled eelpout,Lycodes palearis,24185,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,7.5554,74.5293,shortfin eelpout,Lycodes brevipes,24191,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.649,-9999,Alaskan pink shrimp,Pandalus eous,66031,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.0096,-9999,circumboreal toad crab,Hyas coarctatus,68577,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.3487,.2136,Pacific halibut,Hippoglossus stenolepis,10120,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,3.7777,12.5995,Greenland turbot,Reinhardtius hippoglossoides,10115,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,.1356,.2136,arrowtooth flounder,Atheresthes stomias,10110,115,1.3,8.5,1,198303,167
60.34417,-175.385,Q-28,61,1983,07/30/1983 09:00,7.5554,2.1355,,Bathyraja sp.,405,115,1.3,8.5,1,198303,167
