Survey.Year,Trip.identifier,Vessel.name,Trip.start.date,Trip.end.date,GMA,PFMA,Set.number,Set.date,Start.latitude,Start.longitude,End.latitude,End.longitude,Bottom.depth..m.,Tow.duration..min.,Distance.towed..m.,Vessel.speed..m.min.,Trawl.door.spread..m.,Trawl.mouth.opening.height..m.
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,200,2005-06-23,53.6585,-130.806983,53.670533,-130.821416,47,20,1640,83.335,54.1,NA
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,201,2005-06-23,53.70505,-130.883816,53.685433,-130.881583,45,21,2190,108.3355,55.5,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,202,2005-06-23,53.72685,-130.936716,53.712916,-130.93315,51,21,1590,86.6684,54.8,3.1
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,203,2005-06-23,53.579716,-130.88375,53.598266,-130.9021,58,20,2410,120.0024,61.5,3.1
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,204,2005-06-23,53.5993,-130.801616,53.5901,-130.820733,69,23,1640,80.0016,60.5,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,205,2005-06-23,53.59835,-130.783316,53.584416,-130.791766,93,22,1650,80.0016,64.8,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,206,2005-06-23,53.512633,-130.881183,53.524066,-130.863,89,22,1760,90.0018,67.1,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,207,2005-06-23,53.49065,-130.817183,53.502666,-130.8054,104,21,1560,83.335,69.3,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,208,2005-06-23,53.495533,-130.9772,53.509383,-130.9661,65,19,1860,98.3353,60.6,3.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,209,2005-06-24,53.412266,-130.65115,53.391783,-130.641,138,21,2390,123.3358,70.8,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,211,2005-06-24,53.39945,-130.704966,53.381483,-130.700983,124,22,2020,98.3353,68.6,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,212,2005-06-24,53.377316,-130.709766,53.361283,-130.704883,122,21,1810,93.3352,71.1,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,213,2005-06-24,53.4027,-130.816566,53.390333,-130.8175,159,22,1380,73.3348,73.6,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,8,105,216,2005-06-24,53.453183,-130.922966,53.438233,-130.939366,102,22,2e3,98.3353,62.5,NA
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,217,2005-06-24,53.3723,-130.979466,53.3863,-130.997866,93,21,1980,98.3353,61.7,2
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,218,2005-06-24,53.332766,-130.919366,53.34645,-130.930583,113,20,1700,90.0018,63.2,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,219,2005-06-24,53.385616,-130.913083,53.365966,-130.91205,124,23,2230,108.3355,68.1,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,220,2005-06-25,53.373433,-130.838183,53.3856,-130.837516,126,23,1360,71.6681,71.2,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,223,2005-06-25,53.2607,-130.84415,53.275,-130.863366,115,23,2040,93.3352,64,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,105,224,2005-06-25,53.239116,-130.881766,53.257483,-130.87751600000001,111,22,2060,105.0021,66.1,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,106,226,2005-06-25,53.095233,-130.67375,53.09245,-130.648616,109,25,1770,86.6684,64.4,NA
2005,59140,FROSTI,2005-05-25,2005-06-29,7,106,228,2005-06-25,52.970166,-130.348783,52.985866,-130.354716,193,23,1790,93.3352,74.8,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,106,229,2005-06-25,52.784333,-130.18535,52.793666,-130.164783,237,23,1830,95.0019,75,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,102,231,2005-06-26,53.105366,-130.9762,53.087066,-130.975733,60,19,2040,108.3355,58.6,3.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,102,232,2005-06-26,52.9239,-131.28955,52.923133,-131.26685,36,19,1540,96.6686,42.1,NA
2005,59140,FROSTI,2005-05-25,2005-06-29,7,102,233,2005-06-26,52.826833,-130.727716,52.8155,-130.7447,76,19,1700,95.0019,59.4,3.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,102,234,2005-06-27,52.688033,-131.113233,52.69445,-131.1382,58,21,1830,95.0019,61.1,3.3
2005,59140,FROSTI,2005-05-25,2005-06-29,7,106,235,2005-06-27,52.87505,-130.59795,52.858433,-130.606966,102,21,1950,101.6687,70.7,2.7
2005,59140,FROSTI,2005-05-25,2005-06-29,7,106,236,2005-06-27,52.791516,-130.608533,52.805633,-130.59275,118,22,1900,95.0019,69.9,2.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,1,2007-05-24,52.72495,-129.8483,52.710566,-129.855533,207,19,1670,85.0017,59.1,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,2,2007-05-24,52.912233,-129.95585,52.92655,-129.961366,227,21,1640,85.0017,59.1,3.9
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,3,2007-05-24,52.877383,-130.172333,52.862116,-130.17385,235,19,1700,85.0017,59.1,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,4,2007-05-24,52.8412,-130.318566,52.8273,-130.321983,200,20,1560,88.3351,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,5,2007-05-24,52.826883,-130.350483,52.811283,-130.3479,187,21,1750,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,6,2007-05-24,52.794066,-130.32635,52.7829,-130.31245,204,20,1560,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,7,2007-05-24,52.75515,-130.44845,52.748366,-130.469533,136,18,1610,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,8,2007-05-24,52.713283,-130.627083,52.704766,-130.647816,127,20,1690,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,9,2007-05-24,52.693183,-130.7787,52.687566,-130.801083,100,22,1640,85.0017,59.1,3.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,10,2007-05-25,52.786866,-130.903583,52.79615,-130.88375,52,20,1700,85.0017,59.1,4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,11,2007-05-25,52.8591,-130.81395,52.87135,-130.796483,44,22,1800,88.3351,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,14,2007-05-25,52.937633,-130.63945,52.9539,-130.64195,77,20,1820,85.0017,59.1,4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,15,2007-05-25,52.916916,-130.597083,52.9026,-130.592083,97,21,1630,85.0017,59.1,3.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,16,2007-05-25,52.899766,-130.555333,52.91045,-130.5539,100,15,1190,85.0017,59.1,3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,18,2007-05-25,52.887433,-130.363983,52.90145,-130.363616,168,20,1560,85.0017,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,19,2007-05-25,52.893633,-130.333383,52.8788,-130.334483,188,21,1650,85.0017,59.1,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,20,2007-05-25,52.939183,-130.334233,52.952133,-130.336833,192,20,1450,88.3351,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,21,2007-05-26,53.065783,-130.1698,53.068866,-130.192116,202,18,1530,85.0017,59.1,6.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,23,2007-05-26,53.10525,-130.243716,53.119933,-130.2482,186,18,1700,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,24,2007-05-26,53.0952,-130.31725,53.080483,-130.31885,197,18,1650,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,25,2007-05-26,53.059416,-130.417583,53.045016,-130.403183,180,22,1880,85.0017,59.1,3.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,26,2007-05-26,53.06285,-130.584316,53.049516,-130.595416,84,20,1660,85.0017,59.1,3.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,27,2007-05-26,52.975983,-130.727266,52.971683,-130.749116,73,21,1560,80.0016,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,30,2007-05-27,52.893316,-131.3177,52.902066,-131.3046,106,17,1310,85.0017,59.1,2.9
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,31,2007-05-27,52.917183,-131.273816,52.912166,-131.297483,82,20,1710,83.335,59.1,3.1
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,32,2007-05-27,52.902116,-131.283116,52.8941,-131.302033,110,19,1620,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,33,2007-05-27,53.0077,-130.988783,53.02335,-130.985433,33,19,1760,95.0019,59.1,3.9
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,34,2007-05-27,52.97635,-130.97615,52.986016,-130.96855,30,16,1190,85.0017,59.1,3.1
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,35,2007-05-27,53.05545,-131.068916,53.063916,-131.0871,35,19,1540,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,36,2007-05-27,53.096483,-130.93655,53.0906,-130.91515,64,20,1600,85.0017,59.1,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,37,2007-05-27,53.080516,-130.934383,53.073233,-130.912466,56,21,1680,85.0017,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,38,2007-05-27,53.0351,-130.8937,53.02255,-130.880833,51,19,1640,85.0017,59.1,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,39,2007-05-27,53.015183,-130.8269,53.0004,-130.823266,72,20,1660,85.0017,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,40,2007-05-28,53.151133,-130.836266,53.1635,-130.849733,110,21,1640,85.0017,59.1,3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,105,41,2007-05-28,53.186166,-130.803783,53.201666,-130.802616,120,22,1730,85.0017,59.1,2.9
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,105,42,2007-05-28,53.2581,-130.851916,53.272216,-130.859783,115,21,1660,85.0017,59.1,2.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,105,44,2007-05-28,53.237616,-130.867766,53.251966,-130.876733,113,21,1710,85.0017,59.1,2.9
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,105,45,2007-05-28,53.308316,-130.9145,53.293166,-130.910266,100,20,1710,85.0017,59.1,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,47,2007-05-28,53.4479,-130.798183,53.43435,-130.805166,135,20,1580,85.0017,59.1,3.8
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,48,2007-05-28,53.465783,-130.76345,53.451166,-130.766516,168,18,1640,85.0017,59.1,2.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,49,2007-05-28,53.4963,-130.764033,53.481883,-130.7669,159,20,1620,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,50,2007-05-29,53.47055,-130.716483,53.456133,-130.7063,105,21,1740,91.6685,64.3,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,105,51,2007-05-29,53.4137,-130.653416,53.398716,-130.6531,134,17,1670,85.0017,62,2.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,105,52,2007-05-29,53.374766,-130.9642,53.38695,-130.979016,96,19,1680,85.0017,58.1,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,53,2007-05-29,53.398433,-131.028583,53.412733,-131.025333,70,20,1610,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,54,2007-05-29,53.396216,-131.054583,53.41105,-131.057116,53,19,1670,88.3351,51.7,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,55,2007-05-29,53.301016,-131.310633,53.29155,-131.320616,28,16,1250,85.0017,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,56,2007-05-29,53.263666,-131.178383,53.25025,-131.165266,38,21,1730,85.0017,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,57,2007-05-29,53.176116,-131.236516,53.19,-131.227883,26,21,1650,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,58,2007-05-29,53.180133,-131.306066,53.18695,-131.329116,25,20,1730,85.0017,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,59,2007-05-30,53.043133,-131.450333,53.043316,-131.4249,22,23,1720,88.3351,59.1,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,60,2007-05-30,53.099216,-131.334483,53.0897,-131.353266,23,21,1660,85.0017,51.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,61,2007-05-30,53.038133,-131.32515,53.03895,-131.3002,33,21,1680,85.0017,51.3,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,63,2007-06-03,53.208966,-131.438333,53.222466,-131.431333,26,19,1580,85.0017,35.6,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,102,64,2007-06-03,53.31055,-131.5852,53.295883,-131.578533,28,19,1690,88.3351,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,102,65,2007-06-03,53.344616,-131.540316,53.330283,-131.533866,34,21,1650,83.335,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,102,66,2007-06-03,53.4248,-131.667916,53.433866,-131.68135,23,18,1350,88.3351,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,67,2007-06-03,53.529066,-131.061633,53.5178,-131.063166,41,19,1260,76.6682,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,68,2007-06-03,53.552666,-131.111916,53.539516,-131.10125,47,21,1670,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,5,69,2007-06-04,53.703316,-130.721733,53.718216,-130.725516,132,19,1680,83.335,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,5,70,2007-06-04,53.71035,-130.626183,53.724166,-130.629716,96,19,1560,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,5,71,2007-06-04,53.690283,-130.6002,53.704516,-130.598716,59,19,1590,83.335,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,5,72,2007-06-04,53.772483,-130.608466,53.760316,-130.601,66,19,1510,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,5,73,2007-06-04,53.767183,-130.684866,53.757733,-130.666666,116,20,1600,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,5,75,2007-06-04,53.759733,-130.73695,53.759483,-130.755416,129,16,1220,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,76,2007-06-04,53.73395,-130.832333,53.72665,-130.8116,70,19,1600,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,77,2007-06-04,53.827816,-130.973766,53.816383,-130.957583,60,19,1660,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,79,2007-06-05,53.681266,-131.221283,53.6923,-131.236416,40,20,1590,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,80,2007-06-05,53.8034,-131.14065,53.791416,-131.153616,42,19,1590,83.335,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,81,2007-06-05,53.784116,-131.269233,53.79935,-131.271933,39,20,1710,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,83,2007-06-05,53.9145,-131.1988,53.90015,-131.202416,36,18,1710,83.335,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,84,2007-06-05,53.910016,-130.89565,53.917933,-130.915016,62,19,1550,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,85,2007-06-05,53.9459,-130.889083,53.955383,-130.907216,61,19,1610,80.0016,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,86,2007-06-05,53.989783,-131.044083,54.001683,-131.058166,81,20,1620,86.6684,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,87,2007-06-05,54.095516,-131.338466,54.088833,-131.322433,27,18,1290,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,89,2007-06-06,54.309483,-131.4364,54.306116,-131.461283,129,19,1660,91.6685,64.3,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,90,2007-06-06,54.313166,-131.487366,54.312933,-131.509783,147,18,1460,83.335,64.7,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,91,2007-06-06,54.292933,-131.51495,54.288933,-131.538916,127,21,1630,88.3351,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,92,2007-06-06,54.32365,-131.556716,54.328316,-131.579483,173,19,1570,76.6682,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,93,2007-06-06,54.331716,-131.671966,54.323316,-131.69085,171,19,1550,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,94,2007-06-06,54.242666,-131.694816,54.23015,-131.708283,117,20,1650,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,95,2007-06-06,54.2153,-131.751633,54.208966,-131.772633,115,20,1540,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,96,2007-06-06,54.244,-131.8795,54.244433,-131.905483,172,20,1700,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,97,2007-06-06,54.262333,-131.8784,54.2613,-131.852533,188,18,1690,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,1,98,2007-06-07,54.139583,-131.881766,54.13855,-131.906833,42,19,1640,83.335,42.6,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,99,2007-06-07,54.192216,-132.107516,54.188983,-132.1313,65,20,1600,88.3351,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,1,100,2007-06-07,54.120383,-132.210233,54.120366,-132.2356,38,19,1680,85.0017,49.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,101,2007-06-07,54.1741,-132.37345,54.181016,-132.395833,98,20,1660,76.6682,56.9,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,102,2007-06-07,54.229133,-132.351466,54.233683,-132.32845,138,20,1590,85.0017,60.7,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,103,2007-06-07,54.290066,-132.233866,54.293883,-132.208183,211,20,1730,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,104,2007-06-07,54.278033,-132.3409,54.276116,-132.365633,188,20,1630,83.335,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,108,2007-06-08,54.275116,-132.731083,54.268466,-132.753766,279,21,1660,85.0017,72.3,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,109,2007-06-08,54.22785,-132.89265,54.2376,-132.912566,158,21,1700,85.0017,64.7,3.1
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,117,2007-06-09,54.438966,-131.805983,54.445316,-131.830733,306,17,1750,88.3351,59.5,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,118,2007-06-09,54.508733,-131.781633,54.522333,-131.769266,331,21,1710,85.0017,65.5,2.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,119,2007-06-09,54.493383,-131.734466,54.486116,-131.754916,329,17,1560,85.0017,67.9,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,120,2007-06-09,54.44025,-131.7211,54.452383,-131.70765,291,18,1650,85.0017,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,121,2007-06-09,54.491816,-131.517783,54.5055,-131.531733,210,19,1770,88.3351,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,122,2007-06-09,54.542066,-131.356683,54.533733,-131.334883,102,18,1700,85.0017,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,123,2007-06-09,54.472233,-131.342683,54.459616,-131.329333,166,20,1650,95.0019,59.1,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,3,124,2007-06-10,54.4551,-131.031333,54.440416,-131.035083,99,20,1670,85.0017,63,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,101,125,2007-06-10,54.433883,-131.337233,54.44455,-131.3544,196,19,1640,85.0017,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,126,2007-06-10,54.362533,-131.3179,54.350283,-131.33025,156,19,1590,91.6685,64.4,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,127,2007-06-10,54.18985,-131.08690000000001,54.182083,-131.091283,23,16,920,85.0017,59.1,2.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,128,2007-06-12,53.84715,-130.815416,53.860533,-130.827333,86,19,1680,83.335,54.5,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,129,2007-06-12,53.826083,-130.805416,53.8356,-130.8157,91,16,1260,83.335,58.8,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,130,2007-06-12,53.786066,-131.168316,53.781866,-131.143333,40,21,1710,101.6687,51.8,3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,131,2007-06-12,54.00515,-131.230316,53.989416,-131.229216,32,20,1750,88.3351,59.1,3.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,132,2007-06-12,54.007083,-131.26985,53.99485,-131.258816,29,22,1680,88.3351,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,133,2007-06-12,54.133016,-131.166466,54.14025,-131.1493,30,15,1420,91.6685,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,104,134,2007-06-12,54.18555,-131.296433,54.181616,-131.278283,25,15,1270,76.6682,59.1,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,135,2007-06-13,53.67325,-130.796566,53.688366,-130.798566,45,20,1690,88.3351,52.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,136,2007-06-13,53.517266,-130.880716,53.509516,-130.898333,85,19,1450,70.0014,60.8,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,105,137,2007-06-13,53.529233,-130.78645,53.5159,-130.79055,102,18,1510,91.6685,56.8,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,8,102,138,2007-06-13,53.518,-131.273933,53.528466,-131.29305,27,20,1730,88.3351,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,139,2007-06-13,53.221183,-131.159966,53.23645,-131.159883,37,19,1700,85.0017,59.1,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,105,140,2007-06-13,53.248933,-131.004666,53.23665,-130.988766,75,21,1730,85.0017,59.1,3.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,141,2007-06-14,53.143033,-130.252183,53.129033,-130.23945,163,22,1780,85.0017,66.4,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,142,2007-06-14,53.161983,-130.296583,53.168633,-130.3108,155,14,1210,88.3351,67.2,3.6
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,143,2007-06-14,53.1253,-130.69415,53.111833,-130.677883,137,21,1850,91.6685,61.6,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,145,2007-06-14,53.048466,-130.802483,53.060533,-130.8165,95,20,1640,85.0017,59.1,4.1
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,146,2007-06-14,53.06255,-130.734183,53.06965,-130.7555,120,22,1630,85.0017,59.1,2.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,147,2007-06-14,52.99255,-130.709916,53.0043,-130.72785,100,21,1780,88.3351,59.1,3.4
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,148,2007-06-14,52.971133,-130.755433,52.977816,-130.77775,73,21,1670,88.3351,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,149,2007-06-15,52.91555,-130.362616,52.89915,-130.365966,168,20,1840,88.3351,66.7,3.2
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,150,2007-06-15,52.936733,-130.37755,52.949516,-130.37975,164,18,1430,85.0017,64.2,3.7
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,151,2007-06-15,52.935516,-130.455733,52.9215,-130.4547,118,18,1560,85.0017,56.5,4.3
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,152,2007-06-15,52.841433,-130.601083,52.829033,-130.612633,106,18,1600,91.6685,57.8,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,153,2007-06-15,52.9565,-130.67215,52.9419,-130.669816,60,18,1630,91.6685,59.1,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,102,154,2007-06-16,52.731666,-130.8353,52.720983,-130.8529,81,21,1690,85.0017,59.1,NA
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,155,2007-06-16,52.711416,-130.46365,52.701433,-130.48055,150,19,1600,91.6685,65.9,3.5
2007,63486,W. E. RICKER,2007-05-22,2007-06-19,7,106,156,2007-06-16,52.699166,-130.3113,52.684466,-130.311616,221,18,1640,70.0014,61.4,2.3
2009,67627,W. E. RICKER,2009-05-26,2009-06-21,7,106,1,2009-05-28,52.793,-129.992833,52.803666,-129.971666,254.5,20,1800,90.0018,53.66,NA
2009,67627,W. E. RICKER,2009-05-26,2009-06-21,7,106,2,2009-05-28,52.755833,-130.041,52.744166,-130.056666,255.5,19,1700,88.3351,69.1,5.2
2009,67627,W. E. RICKER,2009-05-26,2009-06-21,7,106,4,2009-05-28,52.722,-130.089333,52.715833,-130.070666,177,13,1200,95.0019,61.5,NA
2009,67627,W. E. RICKER,2009-05-26,2009-06-21,7,106,5,2009-05-28,52.798166,-130.315,52.811166,-130.33,180,18,1700,88.3351,53.66,NA
2009,67627,W. E. RICKER,2009-05-26,2009-06-21,7,106,6,2009-05-28,52.827666,-130.431666,52.813666,-130.441,130.5,19,1700,91.6685,61.5,NA
